扩大玉米播种面积,1960-01-15,1960-01,财经
把玉米提到杂粮首要地位    天津市今年计划种玉米八百万亩比去年增加７６％,1960-01-15,1960-01,财经
为食用油增添一支新军    山东将大种油种子树	子实含油量与花生相当，比大豆高二倍,1960-01-19,1960-01,财经
提高田间管理标准    不断扩大高产面积    温江专区小麦油菜生长很好,1960-02-19,1960-02,财经
争取油菜大丰收,1960-02-23,1960-02,财经
兰州炼油厂大搞综合利用    瓦斯、废油等变成许多种生产和生活必需品,1960-03-02,1960-03,财经
四川煤焦战线掀起保钢赛    全省原煤日产量提高３．７％，焦炭产量猛增１８．６１％,1960-03-02,1960-03,财经
确保小麦和其他夏收作物大面积平衡增产  湖北全面加强田间管理    甘肃平凉专区以春灌为中心猛攻小麦返青关,1960-03-04,1960-03,财经
养猪多  成本低  苏联一农场露天养猪收效大,1960-03-05,1960-03,财经
春小麦主要产地——新疆·青海·内蒙古·辽宁·吉林·黑龙江    提前下种春麦  力争早种早收,1960-03-08,1960-03,财经
人占主动地位,1960-03-10,1960-03,财经
钢铁战士夺高产  三月更比二月强    鞍钢头十天钢产量比上月份提高９％    重钢职工誓师比武上旬钢产量大丰收,1960-03-13,1960-03,财经
大战邙山降旱魔,1960-04-08,1960-04,财经
贵州黔南布依族苗族自治州    以粮为纲建立多种经营丰产网,1960-04-26,1960-04,财经
以粮为纲全面发展  适时播种确保丰收    东北三省春播早快多好,1960-04-27,1960-04,财经
抓紧蔬菜生产旺季  大种特种夏菜    全国种菜面积将增加２０％  十二省市已种菜一千六百万亩    河南像抓粮食一样抓蔬菜全省每人有菜地一分多,1960-05-07,1960-05,财经
全国大部地区降雨    甘鲁豫三省和冀晋部分地区仍缺雨,1960-05-17,1960-05,财经
美机侵入广东永兴岛上空    我提出第１０７次严重警告,1960-06-13,1960-06,财经
春茧上市    浙江完成收购计划５４％  苏州收购二十二万担鲜茧,1960-06-18,1960-06,财经
小商品不“小”,1960-06-22,1960-06,财经
用丰产方生产经验带动方外田    青海春播作物管理块块细致    湖北中稻已插面积比去年增百分之二十,1960-06-23,1960-06,财经
吉林省委、内蒙古自治区党委和福建省委提出全党全民当前战斗任务    紧抓三季度千方百计加强农业生产,1960-07-10,1960-07,财经
一锹一铲当思来处不易  马钢职工精心节约矿石,1960-07-16,1960-07,财经
古巴人民坚决反击美国挑衅  已接管的外国炼油厂将完全恢复生产,1960-07-21,1960-07,财经
中国古巴签订两项贸易合同        我售出十万吨大米，购进三十五万吨食糖,1960-08-10,1960-08,财经
深入基层  一抓到底,1960-08-10,1960-08,财经
力争秋收多多益善    安徽采取三种办法有效扩种晚秋作物,1960-08-18,1960-08,财经
踏踏实实  千方百计  增产钢煤,1960-08-19,1960-08,财经
四川、福建、广西和广东高州县等松香产区    抓紧时机多采松脂,1960-08-21,1960-08,财经
江西用劣质煤炼好焦、用无烟煤炼生铁    燃料充足  钢铁增产,1960-08-22,1960-08,财经
天津河东区委书记处到钢厂开会，钢铁指挥部到钢厂办公    集体深入第一线  促进钢铁大增产    上海卢湾区委到重点炼钢车间开会帮助具体解决问题,1960-09-15,1960-09,财经
过去只听牛羊叫  今天又闻五谷香    锡林郭勒草原粮食自给自足,1960-09-26,1960-09,财经
心到炉前  身到炉前  政治到炉前    上海钢铁职工猛赶标兵炉        全市大型化铁炉熔化率普遍提高钢产量不断上升,1960-10-15,1960-10,财经
抓车辆维修  促运输高产    承德市汽车完好率高，运货量不断增加,1960-10-20,1960-10,财经
多种冬麦多收粮  明年夏收看今秋    新疆人民开展“冬麦超播运动”力争超播再超播	安徽狠抓秋播质量  陕西利用空闲地扩种冬麦,1960-10-27,1960-10,财经
拣净地上  挖净地下  颗粒归仓  寸草不丢    辽宁细收秋粮弥补特大洪灾损失    组织专业队大采野生植物收获量比去年同期增加一倍多,1960-10-29,1960-10,财经
把春旱消灭在冬天,1960-11-01,1960-11,财经
发挥基层党组织的战斗作用  加强生产和后勤的统一调度    北京钢铁生产持续上升,1960-11-09,1960-11,财经
钢铁企业需要什么就优先生产什么    长春机械职工赶制备品配件,1960-11-25,1960-11,财经
突破冬麦薄弱环节  力争夏粮均衡增产    偃师县加肥加水偏管低产田，叫三类苗多分壮蘖盘好根,1960-12-17,1960-12,财经
安徽全面加强夏熟作物管理  陕西加快冬灌促麦苗早盘根多分蘖,1960-12-27,1960-12,财经
