杜鲁门提“国情咨文”  显示美帝继续扩军备战,1950-01-08,1950-01,体育
经过充分准备正确掌握政策  苏州专区秋征超过任务    江西丰城不发动群众争取公平合理，反而提高阶级成份，    违背政策造成错误。,1950-01-13,1950-01,体育
安全行驶卅六万里  突破了三个甲检期    “六三一号”机车得奖,1950-01-23,1950-01,体育
天津铁路局丰台段  一九三九号机车    突破两个“甲检”，安全行车九万余公里。,1950-01-29,1950-01,体育
教育新干部加强职工团结  调整新干部和工人的关系    提高新干部政治文化水平,1950-01-30,1950-01,体育
年会举行颁奖典礼                  院士维典斯基等获得奖章奖金        科学院扩展交换各国书籍,1950-02-08,1950-02,体育
青年团铁道工作委员会    召开书记联席会议    确定今年工作任务保证完成生产计划,1950-02-08,1950-02,体育
毛主席周总理参观苏联飞机工厂    维辛斯基欢宴周总理,1950-02-08,1950-02,体育
根据劳资两利原则  津私营企业工人店员  年终奖金问题获解决,1950-02-10,1950-02,体育
川西北解放松潘    残匪廿军一师投降    另一师大部就歼,1950-02-13,1950-02,体育
青年团、青联、学联联合通知	纪念“世界青年周”	组织各种适合青年要求的活动	宣传世界民主青年联盟的斗争,1950-03-07,1950-03,体育
北京体育分会    筹委会成立,1950-03-19,1950-03,体育
加紧春修确保河防安全    山东平原布置治黄    要求汛期前完成全部工程,1950-03-22,1950-03,体育
京春季防疫宣传开始    巡回宣传车地点时间排定    同时举行清洁卫生检查,1950-03-27,1950-03,体育
（一）山东省冬学运动重要经验	从群众思想实际出发，密切结合生产救灾，	号召群众作学习和生产模范。,1950-03-31,1950-03,体育
越南之声评论指出    越南人民要从国土上永远消灭和平与民主的敌人！,1950-04-05,1950-04,体育
在苏联的慷慨援助与工人党的领导下    匈牙利胜利地向工业国转变    拉科西在真理报发表纪念国庆专文,1950-04-07,1950-04,体育
车辆使用牌照税完税十八万余辆    尚未纳税者应迅速办理,1950-04-10,1950-04,体育
妇女劳动模范王青梅    当选县人民政府委员      （河北满城通讯）,1950-04-15,1950-04,体育
鹿特丹举行和平大会    澳和平大会已在墨尔本开幕,1950-04-17,1950-04,体育
郑州整顿工人业余教育	建立统一领导机构健全制度	二千工人参加正规文化学习,1950-04-28,1950-04,体育
对日和约必须有苏联和新中国参加    野坂斥吉田单独缔和谬论,1950-05-13,1950-05,体育
王稼祥大使与赖伊会谈    印大使拜会周外长谈呈递国书事,1950-05-18,1950-05,体育
旅大地区调剂土地工作完成    农民土地问题获得解决生产情绪高涨,1950-05-27,1950-05,体育
从三面受气到三面满意    记呼兰县农村干部工作作风的转变,1950-05-28,1950-05,体育
铁道部政治部、工会、团工委    关于开展模范机车队运动的通知,1950-06-08,1950-06,体育
美日反动派暴行层出不已    东京警察又逮捕工会领袖,1950-06-11,1950-06,体育
迎接“七一”行驶新车    电车公司提前完成全年造新车任务,1950-06-28,1950-06,体育
郊区今年收麦共达十七万石    麦茬地播种工作已大致完成,1950-07-06,1950-07,体育
西德当局加紧迫害共产党人及爱国者    全德人民愤怒抗议,1950-08-06,1950-08,体育
庆祝罗马尼亚解放六周年    罗大使举行招待会    毛主席应邀出席,1950-08-24,1950-08,体育
感谢对朝鲜解放五周年的祝贺    金枓奉电复毛主席    金日成电复周总理,1950-08-29,1950-08,体育
美国以削减“援助”相威胁    荷比答应供给三千炮灰,1950-08-30,1950-08,体育
刘九学班战胜了伤亡    ——工农兵劳模大会工业代表介绍之四,1950-09-09,1950-09,体育
整风运动中如何开展批评与自我批评    中共珠江地委整风会议经验,1950-09-18,1950-09,体育
朝鲜人民军在各线与敌激战    仁川前线继续阻击犯敌    南海解放古今、助药两岛,1950-09-22,1950-09,体育
解放军战绩与兵器展览会将于十月二日在北京开幕,1950-09-25,1950-09,体育
京市人民体育大会球类比赛定期举行第三次轮赛及决赛,1950-09-30,1950-09,体育
壶关劳动英雄冯海科、宽甸刘福田    报告毛主席组织起来的情形,1950-10-05,1950-10,体育
工人阶级处处为国家打算    利用废料改装机件    锦州季勋升改制钻孔机成功,1950-10-07,1950-10,体育
捷代表拥护苏联两提案  坚决反对破坏大国一致原则,1950-10-14,1950-10,体育
衷心的同情，热烈的支援    东南欧各国的劳动人民    积极援助朝鲜人民斗争,1950-10-28,1950-10,体育
热烈响应金日成将军的号召  朝鲜工人积极增产支前,1950-10-31,1950-10,体育
刘伯承主席电慰起义西藏军    勉以模范行动积极协助人民解放军胜利解放西藏摆脱帝国主义的侵略,1950-11-02,1950-11,体育
中南人民响应民主党派宣言    要以各种志愿行动  抗美援朝保家卫国,1950-11-09,1950-11,体育
在我志愿部队参加下获大捷  朝鲜人民欢欣鼓舞决心争取更大胜利,1950-11-16,1950-11,体育
助美侵朝的菲雇佣兵  受美军歧视尚未穿冬衣    指挥官要求把军队召回国去,1950-11-22,1950-11,体育
重庆大学留美教授  纷纷控诉美帝侵华阴谋    云南各地人民控诉美军暴行,1950-11-25,1950-11,体育
联大政委会通过苏联提案  邀我代表参加政委会    讨论控美侵略中国案,1950-11-26,1950-11,体育
新湖南报载文揭露    美帝曾借口所谓“帮助”在邵阳进行特务活动,1950-12-14,1950-12,体育
