蒙古革命人民要跟着毛主席走称颂毛主席是当代的马克思和列宁,1967-01-22,1967-01,体育
我援助坦桑建成一印刷车间卡瓦瓦副总统赞扬我专家的勤俭精神和工作热情,1967-01-25,1967-01,体育
霍查同志要求学校培养共产主义新人青年一代应成为坚强革命战士参加开荒的青年集会接受霍查同志赠送的欧阳海雕像,1967-02-05,1967-02,体育
苏修头目一面猖狂反华一面讨好美帝柯西金到伦敦同威尔逊合伙推销和谈骗局,1967-02-09,1967-02,体育
阿《人民之声报》谴责美帝苏修玩弄“和谈”骗局越南人民决不许把自由独立当成交易品苏修集团为了苏美合作妄图扑灭越南人民斗争的火焰,1967-02-20,1967-02,体育
在毛泽东思想伟大红旗下大联合把伟大的红卫兵运动推向新高潮首都大专院校红卫兵代表大会告全国红卫兵书,1967-03-03,1967-03,体育
用战无不胜的毛泽东思想来指挥春耕战斗上海警备区某部人员帮助贫下中农活学活用毛主席著作调动一切积极因素全力投入春耕生产,1967-03-12,1967-03,体育
正确对待干部  实现革命的“三结合”贵阳商业局革命派用阶级分析的方法，经过反复酝酿，自下而上地选出新的领导班子,1967-03-16,1967-03,体育
国大党的反动统治造成严重恶果印度已变成饥饿之国,1967-03-24,1967-03,体育
红光大队贫下中农正确对待干部支持革命干部挺起腰杆领导春耕,1967-03-28,1967-03,体育
粉碎美国侵略者的疯狂反扑南越西宁解放军又歼美军三千多槟椥解放军在咸龙河截击敌人船队击沉击伤敌艇十艘,1967-04-07,1967-04,体育
印度侵华败将考尔著书道出大规模进攻中国的内幕印度早有预谋  美帝幕后操纵  苏修充当帮凶,1967-04-26,1967-04,体育
尼雷尔总统参观中国援建的两项工程热烈赞扬我对坦桑尼亚的援助,1967-05-07,1967-05,体育
周恩来总理电贺柬埔寨新政府组成西哈努克亲王回电感谢对他的祝贺,1967-05-12,1967-05,体育
保卫祖国和保卫无产阶级文化大革命的又一重大胜利海军航空兵击落美帝战斗机一架,1967-06-27,1967-06,体育
美帝苏修头目谈得投契打得火热柯西金再次拜见约翰逊时竟无耻地说：“我来这里就象回家一样”约翰逊宣扬美苏会谈在加紧反革命勾结方面“取得了巨大进展”,1967-06-27,1967-06,体育
驻京三军革命文艺体育战士举行声势浩大的集会愤怒批判文艺体育黑线及其总后台,1967-07-15,1967-07,体育
对自己要一分为二——学习《关于正确处理人民内部矛盾的问题》,1967-07-19,1967-07,体育
遵循伟大领袖毛主席指引的航向夺取文化大革命的彻底胜利青海省文化大革命一派大好形势,1967-08-17,1967-08,体育
借“援助”之名  行掠夺之实苏修在印度大肆推行新殖民主义剥削印度人民,1967-09-12,1967-09,体育
紧跟毛主席的伟大战略部署掀起革命大批判新高潮中南军民愤怒揭发批判“南霸天”陶铸,1967-09-13,1967-09,体育
制造武斗的祸首——《解放军报》九月十三日评论,1967-09-13,1967-09,体育
印尼反动派破裂同我国关系的又一严重步骤悍然宣布我临时代办等为“不受欢迎的人”,1967-09-21,1967-09,体育
阿人民热烈响应霍查同志号召决心加强战备粉碎敌人一切挑衅把社会主义祖国变成坚不可摧的堡垒阿尔巴尼亚人民的钢铁长城定使帝修反碰得头破血流,1967-09-26,1967-09,体育
对外文委宴请越南杂技团和大学中专部代表团中越人民永远是亲密的战友,1967-09-28,1967-09,体育
