北京举行干部大会庆祝五一劳动节    刘少奇副主席在会上讲话,1950-05-01,1950-05
在北京庆祝五一劳动节干部大会上的演说,1950-05-01,1950-05
中央人民政府颁发命令    公布施行婚姻法    中共中央通知全党保证执行,1950-05-01,1950-05
各人民团体发布联合通知    坚决拥护婚姻法  号召协助人民政府贯彻执行,1950-05-01,1950-05
长辛店铁路工厂全体职工    写信给毛主席朱总司令    报告四月份生产超额完成任务,1950-05-01,1950-05
中国工人在中共领导下组织日益壮大    全总会员达四百余万,1950-05-01,1950-05
“五一”史料,1950-05-01,1950-05
对失业工人表示兄弟的关怀    华北东北职工热烈捐献,1950-05-01,1950-05
上海总工会组织大批干部    调查和急救失业工人    九个产业及行业工会工人已获救济,1950-05-01,1950-05
展开增产运动迎接“五一”    石景山钢铁厂炼铁创纪录,1950-05-01,1950-05
宣化造纸厂等职工    迎接五一加紧生产创造新的生产成绩,1950-05-01,1950-05
首都各团体举行座谈会讲演会  苏青年代表团员出席作报告,1950-05-01,1950-05
米哈依洛夫简历,1950-05-01,1950-05
《人民中国》纪念五一出版劳工运动专号,1950-05-01,1950-05
劳动人民文化宫揭幕  李立三及捷大使等均往致贺,1950-05-01,1950-05
中国工人阶级为新中国的工业恢复整顿与发展而斗争    争取自己的永久幸福，赢得东方的持久和平,1950-05-01,1950-05
五一——保卫世界和平的斗争日,1950-05-01,1950-05
幸福生活的开始,1950-05-01,1950-05
工人阶级觉悟提高积极分子不断涌现  各公营厂矿连创新纪录,1950-05-01,1950-05
执行劳资两利政策合理解决争议  京劳资争议仲裁委员会成立,1950-05-01,1950-05
《北京工人》今日创刊,1950-05-01,1950-05
第一文化馆照片展览会,1950-05-01,1950-05
记文化宫开幕的日子,1950-05-01,1950-05
人民民主国家劳动人民以生产成就庆祝五一节    红星报评论指出：这些成就构成了巩固世界和平阵营的重要因素,1950-05-01,1950-05
英共发布五一宣言    号召联合一切国家劳动人民用战斗的行动击败战争计划,1950-05-01,1950-05
苏工会代表团赴德保罗    参加五一节庆祝会,1950-05-01,1950-05
莫斯科纪念劳动节    红场今日举行检阅,1950-05-01,1950-05
波工农完成五一保证    罗农民争取五一前完成春播,1950-05-01,1950-05
平壤十余万劳动人民今在金日成广场庆祝五一,1950-05-01,1950-05
赵国有在真理报上撰文    报道我国工人阶级的劳动竞赛,1950-05-01,1950-05
我代表团在莫斯科参观工厂及博物馆,1950-05-01,1950-05
我们抢修了五一劳动号,1950-05-01,1950-05
加紧生产迎“五一”    株洲铁路工厂生产挑战插曲,1950-05-01,1950-05
工人热爱解放军,1950-05-01,1950-05
帮助上海失业工人弟兄    ——记吉林省营百货公司橡胶厂员工的献工,1950-05-01,1950-05
努力生产建设工业化的新中国（木刻）,1950-05-01,1950-05
给上海工人弟兄的两封信,1950-05-01,1950-05
给待解放区工人们,1950-05-01,1950-05
学习为了生产！    李凤岗出席北京工人夜校代表会后的谈话,1950-05-01,1950-05
苏联战后五年计划在提前完成中,1950-05-01,1950-05
在为和平而斗争的旗帜下庆祝五一节,1950-05-01,1950-05
苏联劳动者的生活水平的上升和资本主义各国劳动者的生活的恶化,1950-05-01,1950-05
各民主党派劳动节发表声明    拥护中共中央五一口号    决团结一致努力完成号召,1950-05-03,1950-05
青年团团旗图样及制法,1950-05-03,1950-05
庆祝开国后第一个劳动节    京廿万人大游行  毛主席等出席检阅,1950-05-03,1950-05
毛主席和先烈李大钊同志    五四时代的工作室  定五四举行揭幕礼,1950-05-03,1950-05
上海莫斯科间  开放无线电话,1950-05-03,1950-05
我军进占榆林三亚北黎    海南岛全部解放    歼匪一个整师俘敌军舰一艘,1950-05-03,1950-05
青年要精通业务    掌握科学技术      ——迎五四青年节,1950-05-03,1950-05
民主建国会发表    五一告工商业家书,1950-05-03,1950-05
