教育部、国家计委发出联合通知高等学校试招走读生增加招生名额河北省委决定开设师资专科班招收二千名六六、六七届高中毕业生,1978-03-03,1978-03,教育
在理论工作上要有勇气——在中国社会科学院座谈会上的书面讲话,1978-03-11,1978-03,教育
资阳县书记动手，干部带头，广泛发动群众狠抓农村财务管理  刹住“乱三支”歪风,1978-05-14,1978-05,教育
赶快解决知青高考报名问题,1978-06-26,1978-06,教育
科学院招收研究生初试结束有二千四百四十四人取得复试资格，发现了不少人才,1978-07-25,1978-07,教育
科学的总结  深切的教诲——中央党校部分学员座谈学习毛主席《在扩大的中央工作会议上的讲话》的体会,1978-08-03,1978-08,教育
彻底推翻林彪、“四人帮”一伙强加的诬蔑不实之词北大为翦伯赞傅鹰等一大批干部教师学生平反昭雪,1978-09-08,1978-09,教育
社会科学院招收研究生工作结束录取的四百多名研究生基本符合要求,1978-10-07,1978-10,教育
鲁迅和青年在一起〔木刻〕,1978-10-22,1978-10,教育
空海——唐代留学我国的日本高僧,1978-12-04,1978-12,教育
为加速国防现代化培养更多人才国防工办召开国防工业高等院校教授座谈会，讨论把院校工作重点转到教学和科研上来。王震副总理出席并讲了话,1978-12-31,1978-12,教育
