北京地区天气预报,1989-08-01,1989-08
加强军民团结夺取更大胜利（社论）,1989-08-01,1989-08
国防部举行盛大招待会,1989-08-01,1989-08
要用大科技支援大农业,1989-08-01,1989-08
严厉打击走私违法活动,1989-08-01,1989-08
稳定现行改革开放政策,1989-08-01,1989-08
搞好当前防汛工作,1989-08-01,1989-08
青岛建高科技工业园,1989-08-01,1989-08
天津整顿公司不走过场,1989-08-01,1989-08
新疆处理百余“官办”公司,1989-08-01,1989-08
国际科学奥林匹克竞赛  我中学生均获优异成绩,1989-08-01,1989-08
就高中毕业生升学问题  国家教委提出缓解办法,1989-08-01,1989-08
我军文职干部  今起佩带胸章,1989-08-01,1989-08
延长油矿重新崛起,1989-08-01,1989-08
周扬同志病逝,1989-08-01,1989-08
交通银行国内外业务发展快,1989-08-01,1989-08
朔州市成立统计委员会,1989-08-01,1989-08
全国安委会建立信息制度,1989-08-01,1989-08
四省半年查获走私船千条,1989-08-01,1989-08
齐齐哈尔郊区大片农田被淹,1989-08-01,1989-08
民航对主要国内航线实行临时优惠,1989-08-01,1989-08
吴学谦会见伊朗重工业部代表团,1989-08-01,1989-08
横穿南极大陆  六国勇士出征,1989-08-01,1989-08
外商在川投资稳步增长,1989-08-01,1989-08
羊城夜雨后  三伏变凉秋,1989-08-01,1989-08
武汉八厂主动增加生产任务,1989-08-01,1989-08
唐山陡河水库保坝工程完成,1989-08-01,1989-08
全线实现电气化  北同蒲路运量增,1989-08-01,1989-08
全面阐述中国政府立场,1989-08-01,1989-08
呼吁全面解决柬埔寨问题,1989-08-01,1989-08
西哈努克拒绝部分解决方案,1989-08-01,1989-08
尽快恢复联络组工作,1989-08-01,1989-08
日本自民党确定  新总裁选举日程,1989-08-01,1989-08
美将大量生产新式化学武器,1989-08-01,1989-08
钱其琛会见德奎利亚尔,1989-08-01,1989-08
萨苏—恩格索蝉联  刚果劳动党的主席,1989-08-01,1989-08
拉美八国外长会议结束,1989-08-01,1989-08
民德重视基础科学研究,1989-08-01,1989-08
调解保土争端,1989-08-01,1989-08
田曾佩副外长访问波兰,1989-08-01,1989-08
伊朗说将报复以色列  以军已处于戒备状态,1989-08-01,1989-08
欧共体担当起“新使命”,1989-08-01,1989-08
苏战斗机将飞越美领空,1989-08-01,1989-08
南非解放组织房屋被炸,1989-08-01,1989-08
智利发生矿井坍塌事故,1989-08-01,1989-08
波将实行食品经济市场化,1989-08-01,1989-08
首都戒严部队欢庆建军节,1989-08-01,1989-08
查官办公司促廉政建设,1989-08-01,1989-08
《平息北京反革命暴乱展览》在京开幕,1989-08-01,1989-08
艰苦奋斗继往开来,1989-08-01,1989-08
大智大勇舍死忘生,1989-08-01,1989-08
第三届世运会闭幕,1989-08-01,1989-08
首届世界少年棒球赛中国队胜美国队,1989-08-01,1989-08
广东选手超航模世界纪录,1989-08-01,1989-08
首届世界杯青年女子曲棍球赛结束,1989-08-01,1989-08
日本女子摩托车旅行团远征花絮,1989-08-01,1989-08
全国中学生排球夏令营闭营,1989-08-01,1989-08
第四届全国中学生运动会（田径）将在唐山举行,1989-08-01,1989-08
泰拳手蝉联次最轻量级冠军,1989-08-01,1989-08
广州队获福冈足球赛亚军,1989-08-01,1989-08
良性循环的硕果,1989-08-01,1989-08
别开“谎花儿”,1989-08-01,1989-08
“油老四”靠的是科技进步,1989-08-01,1989-08
收购资金的困境和出路,1989-08-01,1989-08
岂能让“金”卖“铁”价,1989-08-01,1989-08
皇家园林任君游,1989-08-01,1989-08
急群众之所急,1989-08-01,1989-08
厕所问题初步解决了,1989-08-01,1989-08
更新改造供电网络,1989-08-01,1989-08
育种科学研究亟需优惠政策,1989-08-01,1989-08
麦田病害连年扩散段庄农民含泪求援,1989-08-01,1989-08
毛虫吞噬万亩松林缺资少药林场无策,1989-08-01,1989-08
厂停人撤机器生锈负债百万谁来承担,1989-08-01,1989-08
快给矿山装路灯  除却姐妹心上病,1989-08-01,1989-08
过去滴水贵如油  而今吃水不用愁,1989-08-01,1989-08
钟祥县客店乡山区人民吃上了自来水,1989-08-01,1989-08
如何辨别毒蘑菇？,1989-08-01,1989-08
儿童灭蝇的联想,1989-08-01,1989-08
泰国学校的文明礼貌教育,1989-08-01,1989-08
访圣保罗女市长埃隆迪娜,1989-08-01,1989-08
柏林街头拾零,1989-08-01,1989-08
太阳正在逐渐缩小,1989-08-01,1989-08
维也纳的“死亡天使”,1989-08-01,1989-08
鱼水情深,1989-08-01,1989-08
北京地区天气预报,1989-08-02,1989-08
个体工商业户偷税漏税严重  税务部门决定开展税收检查,1989-08-02,1989-08
黑吉辽蒙多方位对外开放,1989-08-02,1989-08
全国物价涨势已趋缓  下半年仍要从严控制,1989-08-02,1989-08
西藏走社会主义道路才有前途,1989-08-02,1989-08
国家增加对西藏基建投资,1989-08-02,1989-08
各地军民共庆“八一”,1989-08-02,1989-08
“天鹅之声”在哈尔滨开幕,1989-08-02,1989-08
农村“会荒”,1989-08-02,1989-08
叛逃分子在美上演一出闹剧  猖狂进行颠覆我国政府活动,1989-08-02,1989-08
巩固阵地充实教材  纯洁队伍净化讲坛,1989-08-02,1989-08
中科院加强生态监测,1989-08-02,1989-08
规定出让国有土地使用权批准权限,1989-08-02,1989-08
整顿个体工商业户税收秩序,1989-08-02,1989-08
北京绝大多数大学毕业生顺利分配,1989-08-02,1989-08
北京对社会所办高校招生作新规定,1989-08-02,1989-08
国务院任免一批国家工作人员,1989-08-02,1989-08
杨尚昆主席任免一批驻外大使,1989-08-02,1989-08
廉洁行医,1989-08-02,1989-08
嫩江洪峰向下游推进,1989-08-02,1989-08
中美合办经济与科技管理研修班,1989-08-02,1989-08
明后两年国际七机构与我合作,1989-08-02,1989-08
“崇洋意识”复萌滋长  “借洋涨价”得以风行,1989-08-02,1989-08
中国西德联合组队  考察青藏高原冰川,1989-08-02,1989-08
成都人民商场劫后重建开业,1989-08-02,1989-08
上海建成一现代化煤码头,1989-08-02,1989-08
