一场围剿派性的大辩论——记新沟公社两大派革命群众组织落实毛主席最新指示、实现革命大联合的经过,1968-02-01,1968-02
发动群众，围剿派性,1968-02-01,1968-02
报眼毛主席语录,1968-02-01,1968-02
伟大领袖毛主席的亲密战友林彪副主席观看革命京剧样板戏《红灯记》并接见演员,1968-02-01,1968-02
以毛主席最新指示为武器，横扫资产阶级小资产阶级派性吉林省城乡革命大联合形势一片大好,1968-02-01,1968-02
深入基层落实毛主席最新指示北京卫戍部队开展“爱民宣传周”，帮助群众组织克服派性，增强党性，有力地推动了革命的大联合和革命的三结合,1968-02-01,1968-02
克服自满情绪搞好备耕工作,1968-02-01,1968-02
编者按,1968-02-01,1968-02
及早修好农具,1968-02-01,1968-02
修塘堰护水源,1968-02-01,1968-02
狠斗私心围剿派性全面落实毛主席最新指示广州首届工代会胜利召开,1968-02-01,1968-02
惊涛骇浪寻亲人——记龙头坑民兵抢救出海遇险的解放军战士,1968-02-01,1968-02
源泉,1968-02-01,1968-02
红心,1968-02-01,1968-02
情谊,1968-02-01,1968-02
解放军好,1968-02-01,1968-02
报眼口号,1968-02-01,1968-02
忠于毛主席  拥护解放军——奇村民兵营落实毛主席“拥军爱民”最新指示的事迹,1968-02-01,1968-02
同声歌唱毛主席,1968-02-01,1968-02
红太阳照长空（唱词）,1968-02-01,1968-02
架线工之歌,1968-02-01,1968-02
满山抽绿铺春光,1968-02-01,1968-02
“三支”“两军”锦言集,1968-02-01,1968-02
解放军来到咱车间,1968-02-01,1968-02
在南博大捷之后乘胜前进老挝爱国军民打得敌军闻风丧胆美国宣传机器惊呼老挝右派军队遭到五年来“最惊人的挫折”,1968-02-01,1968-02
严惩加紧扩大侵略战争的美国强盗南越解放军全面出击奇袭敌巢袭击西贡美国“大使馆”、伪“总统府”和伪军总部使敌人一片混乱,1968-02-01,1968-02
猎机队高山打飞贼,1968-02-01,1968-02
越南儿女多奇志——记英勇的越南女民兵和女民工,1968-02-01,1968-02
安哥拉莫三鼻给人民武装不断奏捷连续进行伏击战痛歼葡萄牙殖民军,1968-02-01,1968-02
日本齿轮座剧团宣传队深入工农群众广泛宣传伟大的毛泽东思想,1968-02-01,1968-02
印度革命农民袭击反动警察胜利救出了被捕的三名领导人,1968-02-01,1968-02
华盛顿为何“遗憾”,1968-02-01,1968-02
决意继续扩大侵越战争  加速美国财政经济崩溃约翰逊提出空前庞大的新预算,1968-02-01,1968-02
克利福德接替麦克纳马拉职务,1968-02-01,1968-02
美国军用飞机侵入我国领空我提出第四百五十次严重警告,1968-02-01,1968-02
替美帝侵越出谋效力  为共同反华加紧勾结一群美帝帮凶走卒聚会新德里,1968-02-01,1968-02
简明新闻,1968-02-01,1968-02
北京城区天气预报,1968-02-01,1968-02
二炮学习毛主席著作积极分子代表大会代表决心以林副主席为光辉榜样坚持毛泽东思想挂帅  落实毛主席最新指示,1968-02-02,1968-02
越南南方解放军全面出击战果辉煌继续发动强大攻势，打得美国侵略军狼狈万状，一片惊慌,1968-02-02,1968-02
欢呼南越人民新春大捷,1968-02-02,1968-02
报眼毛主席语录,1968-02-02,1968-02
我国外交部发表声明强烈抗议美机轰炸我国货船的强盗行为,1968-02-02,1968-02
简讯,1968-02-02,1968-02
进一步加强军民团结  夺取无产阶级文化大革命的全面胜利全国城乡掀起拥军爱民运动新高潮,1968-02-02,1968-02
革命群众组织的头头，在革命大联合过程中，怎样带头落实毛主席最新指示？沈阳蛭石保温材料厂的经验是：大立革命学风  听取群众意见,1968-02-02,1968-02
彻底打倒派性，坚决落实毛主席最新指示长春第一汽车制造厂实现革命大联合,1968-02-02,1968-02
斗倒派性，“冤家”结成“一对红”,1968-02-02,1968-02
湖北围剿派性节节胜利革命大联合洪流不可阻挡，有力地推动了革命三结合的实现,1968-02-02,1968-02
斗私批修  树立无产阶级世界观——总后勤部学习毛主席著作积极分子大批判文章选登,1968-02-02,1968-02
甘心为共产主义吃苦,1968-02-02,1968-02
狠斗“私”字“一闪念”  艰苦奋斗雪山上,1968-02-02,1968-02
为公战斗  为公献身,1968-02-02,1968-02
在风雪高原上不断前进,1968-02-02,1968-02
当一块永不风化的铺路石,1968-02-02,1968-02
一片红心养军马,1968-02-02,1968-02
一心为公是我们的本分,1968-02-02,1968-02
报眼口号,1968-02-02,1968-02
越南《人民报》和《人民军队报》欢呼南方军民取得辉煌胜利新春大捷显示人民战争神奇威力越南南方军民正以强大攻势乘胜前进扩大战果,1968-02-02,1968-02
奇兵天降征腐恶  猛袭敌巢逞英豪南越军民打得美帝惊恐万状叫苦连天约翰逊急得彻夜不眠  华盛顿连日一片混乱,1968-02-02,1968-02
越南北方军民击落美机八架,1968-02-02,1968-02
越南人民决心严惩美帝及其走狗越南外交部声明强烈抗议美帝在春节期间轰炸北方越南南方民族解放阵线中央谴责美帝破坏春节停火,1968-02-02,1968-02
十三勇士痛歼美国少爷兵,1968-02-02,1968-02
北京城区天气预报,1968-02-02,1968-02
非洲朋友和战士热情赞扬中国无产阶级文化大革命欢呼毛主席革命路线胜利万岁指出这场革命将加速帝国主义、现代修正主义和反动派的灭亡,1968-02-02,1968-02
撕下苏修骗子的遮羞布,1968-02-02,1968-02
越南南方民族解放阵线中央就朝鲜俘获美帝间谍船事件发表声明强烈谴责美帝对朝鲜进行战争挑衅,1968-02-02,1968-02
日本农民继续进行反美斗争三里塚农民佩戴毛主席像章举行集会斗志昂扬,1968-02-02,1968-02
苏修同佐藤政府加紧勾结打得火热巴伊巴科夫跑到东京进行一系列活动为美帝“和谈”阴谋效劳,1968-02-02,1968-02
简明新闻,1968-02-02,1968-02
毛主席语录,1968-02-03,1968-02
周恩来总理致电阮友寿主席，最热烈祝贺南越军民无比辉煌的胜利越南南方人民抗美救国战争发展到了一个新的高度毛泽东思想武装的七亿人民誓作越南人民坚强后盾,1968-02-03,1968-02
越南祖国战线中央委员会主席团向越南全国军民发出号召英勇前进，彻底战胜美国强盗和卖国傀儡集团,1968-02-03,1968-02
南越各种革命爱国力量指挥机关——革命军队指挥部成立并发表宣言坚决推翻阮文绍—阮高其越奸政权,1968-02-03,1968-02
我国和南也门签订建交协议一致同意发展两国之间的友好合作关系,1968-02-03,1968-02
报眼口号,1968-02-03,1968-02
黑龙江省革委会扩大会议总结掌权用权经验毛泽东思想是革命委员会的灵魂,1968-02-03,1968-02
毛主席的革命文艺路线胜利万岁邮电部发行邮票纪念在毛泽东思想光辉照耀下诞生的革命样板戏,1968-02-03,1968-02
广东运用毛主席最新指示对一年多来文化革命运动进行大检查大总结四千万人民誓夺文化大革命全面胜利,1968-02-03,1968-02
华北地区农田水利建设座谈会要求全区贫下中农和干部以毛主席最新指示为纲以大寨为榜样迅速掀起兴修农田水利和备耕新高潮,1968-02-03,1968-02
报眼口号,1968-02-03,1968-02
靠毛泽东思想跨千山越万水,1968-02-03,1968-02
永远紧跟伟大的领袖毛主席永远忠于伟大的毛泽东思想——总参谋部第四次活学活用毛泽东思想积极分子代表大会胜利召开,1968-02-03,1968-02
永远紧跟伟大领袖毛主席永远忠于伟大的毛泽东思想,1968-02-03,1968-02
排山倒海的威力  惊天动地的攻势南越军民猛冲猛打歼灭大量美伪军各地人民纷纷揭竿而起  许多伪军政人员掉转枪口立功赎罪,1968-02-03,1968-02
阮友寿主席向西贡伪军政人员发出号召打败侵略者  消灭卖国贼,1968-02-03,1968-02
南越民族解放阵线机关报热烈欢呼新春大捷压倒敌人  夺取最大胜利《人民报》说南越军民的雷霆般打击显示了人民战争伟大力量,1968-02-03,1968-02
越南南方民族解放阵线常驻北方代表团举行记者招待会南越军民决心连续进攻扩大战果,1968-02-03,1968-02
阿《团结报》热烈欢呼南越军民辉煌胜利只有坚决战斗才能赶走侵略者,1968-02-03,1968-02
热烈祝贺中国和南也门建交,1968-02-03,1968-02
老挝爱国军民发挥人民战争威力一年歼敌一万五千九百多名,1968-02-03,1968-02
柬埔寨国民议会批准新内阁,1968-02-03,1968-02
冈崎嘉平太等人到京,1968-02-03,1968-02
简明新闻,1968-02-03,1968-02
北京城区天气预报,1968-02-03,1968-02
朋友遍天下  红心向太阳,1968-02-03,1968-02
毛主席语录,1968-02-04,1968-02
军民结合  城乡结合  内外结合南越军民把人民战争发展到高度水平,1968-02-04,1968-02
报眼口号,1968-02-04,1968-02
周总理在和陈毅副总理接见吴明鸾大使阮明芳代理团长时发表热情谈话伟大领袖毛主席和他的亲密战友林副主席最热烈地祝贺越南抗美战争新的伟大胜利,1968-02-04,1968-02
青海召开全省学习毛主席著作积极分子代表大会总结交流经验把落实毛主席最新指示放在一切工作首位,1968-02-04,1968-02
抓革命促生产凯歌阵阵,1968-02-04,1968-02
工人阶级要做落实毛主席最新指示的模范,1968-02-04,1968-02
上海工总司怎样帮助基层组织落实毛主席最新指示？加强阶级斗争观念  坚决打倒派性,1968-02-04,1968-02
坚持原则  善于引导,1968-02-04,1968-02
人民公社的胜利和“超越了阶段”论的破产——痛斥党内另一个最大的走资派攻击人民公社的反动谬论,1968-02-04,1968-02
苏发努冯亲王热烈祝贺越南南方军民新春大捷南越军民辉煌胜利鼓舞老挝人民斗争,1968-02-04,1968-02
拙劣的自我解嘲,1968-02-04,1968-02
吃败仗有苦难言  打肿脸硬充胖子美帝纸老虎被南越军民打得大现原形美帝头子约翰逊装腔作势掩盖败绩更显露一副惶恐之状,1968-02-04,1968-02
美国、西方通讯社和报刊供认南越军民全面出击沉重打击美帝,1968-02-04,1968-02
在越南南方民族解放阵线的号召下南越伪军爱国士兵纷纷起义起义士兵表示决心与美伪集团斗争到底,1968-02-04,1968-02
报眼口号,1968-02-04,1968-02
越南南方“民族及和平力量联盟”全国领导委员会发出呼吁书坚决推翻傀儡集团  建立人民新政权越南《人民军队报》欢呼南越军民掀起压倒敌人、锐不可当的进攻风暴,1968-02-04,1968-02
北京城区天气预报,1968-02-04,1968-02
日共山口县（左派）第二次积极分子会议号召革命派深入工农群众进一步学习和掌握毛泽东思想为争取日本革命的胜利而斗争,1968-02-04,1968-02
亚洲人民加强团结击败美帝侵略阴谋,1968-02-04,1968-02
越南外交部发表声明强烈抗议美帝野蛮轰炸中国货船,1968-02-04,1968-02
