苏联再次抬高对东欧石油出口价格,1977-01-24,1977-01,时政
铲除帝国主义强权政治和发号施令政策,1977-01-24,1977-01,时政
反对外来干涉维护民族独立,1977-01-28,1977-01,时政
黄华外长会见扎伊尔共和国新任驻华大使,1977-01-30,1977-01,时政
埃塞俄比亚任命门格斯图为主席,1977-02-14,1977-02,时政
挪威工人共产党（马列）代表团回国,1977-02-18,1977-02,时政
毛主席革命实践丰富了马克思主义,1977-03-02,1977-03,时政
日中和平友好条约推进委员会在东京成立,1977-03-12,1977-03,时政
朝鲜政府贸易代表团结束对中国访问回到平壤,1977-03-14,1977-03,时政
河南集中人力物力抗旱浇麦,1977-03-18,1977-03,时政
民主柬埔寨友好代表团访问斯里兰卡,1977-03-30,1977-03,时政
日本新闻代表团到京,1977-04-29,1977-04,时政
埃及揭露苏联粗暴干涉埃利关系,1977-05-02,1977-05,时政
李强部长宴请菲律宾工业部长维森特·帕特诺,1977-05-04,1977-05,时政
荷兰公主一行结束在我国访问离沪,1977-05-18,1977-05,时政
苏丹政府解除合同驱逐苏联军事专家,1977-05-20,1977-05,时政
我国高教代表团前往西德访问,1977-06-04,1977-06,时政
马达加斯加‘特利’国营农机修造厂落成,1977-07-09,1977-07,时政
西班牙正式申请加入欧洲经济共同体,1977-08-14,1977-08,时政
邓颖超副委员长会见何炳棣教授和夫人,1977-08-21,1977-08,时政
我驻丹麦王国大使离京赴任,1977-09-01,1977-09,时政
中国经济和贸易展览会在肯尼亚闭幕,1977-09-05,1977-09,时政
法国和希腊举行军事演习,1977-10-03,1977-10,时政
康世恩部长宴请越南石油考察团,1977-10-05,1977-10,时政
李强会见中英贸易协会代表团,1977-10-06,1977-10,时政
加强团结收复失地恢复巴勒斯坦人民权利,1977-10-19,1977-10,时政
金日成主席委托李根模同志向中国人民志愿军烈士墓献花圈,1977-10-26,1977-10,时政
马脑脊髓丝虫病早期特异性诊断成功,1977-11-15,1977-11,时政
中央条约组织举行军事演习,1977-11-22,1977-11,时政
苏联从西方捞取经济实惠加紧扩军备战,1977-12-04,1977-12,时政
依靠群众加强专政的好经验,1977-12-21,1977-12,时政
