匈致力今年经济计划电气化村庄将增一倍,1949-01-29,1949-01,时政
全国总工会迁平正式办公,1949-03-02,1949-03,时政
成仿吾同志在华大报告无产阶级革命运动,1949-04-28,1949-04,时政
苏职工会中委会主席团指示各职工会认购公债,1949-05-06,1949-05,时政
我某兵团指示全军向皖南游击队学习,1949-05-22,1949-05,时政
四外长会议前夕美英法单独会商内容完全保守秘密,1949-05-24,1949-05,时政
邯郸组织铁工厂帮助农民修水车,1949-05-28,1949-05,时政
荷京群众大会决议拥护对苏友好,1949-05-30,1949-05,时政
华北区处理乞丐暂行办法除平津外暂缓执行,1949-06-07,1949-06,时政
平市各界举行茶话会欢迎陈嘉庚等,1949-06-14,1949-06,时政
中苏友好协会筹委会名单,1949-07-17,1949-07,时政
美帝国主义在台湾节译自六月一日“新时代”杂志,1949-07-26,1949-07,时政
南婆罗洲游击队益活跃,1949-09-03,1949-09,时政
全国铁路总工会筹委会痛斥美帝白皮书号召全国铁路职工热情工作努力修复和建设新中国铁路,1949-09-04,1949-09,时政
不要战争！世界拥护和平大会常委会发表宣言号召组织世界规模示威举行国际为和平斗争日一致行动强迫战争贩子保持和平,1949-09-10,1949-09,时政
美工会领袖议员等续抗议法西斯暴行,1949-09-14,1949-09,时政
波、匈、东德、法、丹报纸发表评论热烈欢迎新中国成立欢呼和平阵营力量增强,1949-09-26,1949-09,时政
世界民主舆论评称：英国贬低币值是向美帝投降,1949-09-26,1949-09,时政
苏照会美英法三国政府抗议制造西德分立国家斥三国背信弃义违反波茨坦协议,1949-10-06,1949-10,时政
世界进步报刊祝贺新中国诞生共产党情报局刊物称：中国革命的胜利，影响东西方所有人民的命运。,1949-10-09,1949-10,时政
美总统经济顾问委会主席诺尔斯反对庞大军费向杜鲁门请辞职获准美国会第一期会休会,1949-10-22,1949-10,时政
长安县县长鹿鸣报告政府工作,1949-11-05,1949-11,时政
美国及世界进步公众大胜利美共领袖得保释武汉开封人民声援美澳希革命领袖,1949-11-05,1949-11,时政
通过各种宣传形式广泛介绍苏联建设,1949-11-07,1949-11,时政
香港英国当局蛮横迫害中国人民无理宣布三十余团体为“非法”,1949-11-23,1949-11,时政
学习苏联先进技术经验依靠工人展开增产竞赛,1949-11-30,1949-11,时政
