桂林市治安综合治理见成效,1992-01-12,1992-01,时政
泰国总理应邀访问越南,1992-01-16,1992-01,时政
联合国副秘书长戈尔丁访南,1992-01-28,1992-01,时政
中央国家机关积极支持部队建设,1992-02-01,1992-02,时政
首都宗教界人士座谈迎新春,1992-02-02,1992-02,时政
中国赞成明年召开世界人权大会,1992-02-16,1992-02,时政
田明忠烈士表彰命名大会举行,1992-02-18,1992-02,时政
朱镕基在新西兰会见留学生代表,1992-02-23,1992-02,时政
阿萨德总统会见突尼斯总理卡鲁伊,1992-02-28,1992-02,时政
进一步加强社会治安综合治理,1992-03-14,1992-03,时政
七届人大常委会２５次会议在京举行,1992-03-15,1992-03,时政
俄中完全可能加深在各领域的关系,1992-03-17,1992-03,时政
加拿大囚犯数居世界第三,1992-04-02,1992-04,时政
俄宇航员在轨道站进行地球物理试验,1992-04-07,1992-04,时政
美国“普利策奖”揭晓,1992-04-10,1992-04,时政
孙子兵法国际研讨会在临沂召开,1992-04-12,1992-04,时政
工程兵指挥学院支援驻地建设,1992-04-30,1992-04,时政
江苏全面部署防汛工作,1992-05-04,1992-05,时政
柬高委讨论重建国家方案,1992-05-08,1992-05,时政
巴中央委员会会议继续举行,1992-05-10,1992-05,时政
重庆法院审结两万多件经济案,1992-05-22,1992-05,时政
台简化大陆人民继承遗产手续,1992-05-22,1992-05,时政
安理会干预以对黎的袭击,1992-05-30,1992-05,时政
宋健会见巴西教育部长,1992-06-08,1992-06,时政
全国政协代表团出访巴基斯坦,1992-06-20,1992-06,时政
宋平会见厄瓜多尔客人,1992-06-21,1992-06,时政
越南派１２人赴奥运会,1992-07-06,1992-07,时政
中俄首条输电线路正式送电,1992-07-07,1992-07,时政
日本政府承认随军妓女问题,1992-07-09,1992-07,时政
藤本植物中可提取抗艾滋病毒物质,1992-07-21,1992-07,时政
中国赴柬工程兵成绩显著,1992-07-31,1992-07,时政
美航天飞机释放系留卫星发生故障,1992-08-06,1992-08,时政
巴代表团将考虑以色列的选举建议,1992-08-07,1992-08,时政
加利将派观察团赴摩尔多瓦,1992-08-09,1992-08,时政
我副外长与新加坡外交秘书会谈,1992-08-17,1992-08,时政
美共和党代表大会在休斯敦举行,1992-08-19,1992-08,时政
南总理和高级将领磋商国防问题,1992-08-21,1992-08,时政
交通部直属水运企业客运票价实行季节性浮动,1992-08-26,1992-08,时政
李鹏总理同努乔马总统会谈,1992-09-08,1992-09,时政
俄总统决定推迟访日,1992-09-10,1992-09,时政
十年一百五十万儿童死于战争,1992-09-21,1992-09,时政
反对西方向台湾出售先进武器,1992-10-06,1992-10,时政
冷战结束未给世界带来和平与发展,1992-10-08,1992-10,时政
党要管党  从严治党,1992-10-14,1992-10,时政
哈俄签署五项双边文件,1992-10-24,1992-10,时政
澳大利亚财团来华办连锁酒店,1992-11-02,1992-11,时政
商业部交通部提出培育市场新举措,1992-11-13,1992-11,时政
朱镕基副总理会见梅杰首相,1992-11-18,1992-11,时政
加利建议柬大选按期举行,1992-11-20,1992-11,时政
布什在白宫会见克林顿,1992-11-20,1992-11,时政
西哈努克从平壤抵达北京,1992-11-21,1992-11,时政
刘华清会见赞比亚客人,1992-11-25,1992-11,时政
杜梅黎德英分别会见李鹏,1992-12-03,1992-12,时政
坚决反对制造“台独”的企图和行动,1992-12-16,1992-12,时政
