克里姆林宫按照沙皇遗志南下暖洋,1980-01-04,1980-01,时政
云南安徽举行人代会和政协会,1980-01-05,1980-01,时政
马歇替苏联辩解  法共党内有异议,1980-01-15,1980-01,时政
基辛格主张美国制定长远政策对付苏联扩张,1980-01-15,1980-01,时政
国际奥委会决定夏季奥运会仍在苏举行,1980-02-14,1980-02,时政
铁托总统健康状况有所好转,1980-02-16,1980-02,时政
万斯访问西欧协调对苏行动,1980-02-22,1980-02,时政
化工部要求一、二把手抓销售工作,1980-03-07,1980-03,时政
全党都要严格遵守党规党法,1980-03-17,1980-03,时政
朝鲜南北方代表达成两总理会晤地点协议,1980-03-19,1980-03,时政
萨尔瓦多征用十八万多公顷土地,1980-03-20,1980-03,时政
北也门拒绝接受苏联军援,1980-03-21,1980-03,时政
《人民日报》社宴请日本《读卖新闻》代表团,1980-03-26,1980-03,时政
英国航空设备展览会在上海开幕,1980-03-31,1980-03,时政
伊召回驻巴格达使馆人员,1980-04-08,1980-04,时政
湖北配备培训农村经营管理干部,1980-04-14,1980-04,时政
大平希望伊美矛盾能尽快和平解决,1980-04-22,1980-04,时政
苏联无理扣留和检查日本渔船,1980-04-22,1980-04,时政
日本平均八分钟发生一起火灾,1980-04-23,1980-04,时政
铁托最先认识社会主义不应一个模式,1980-05-07,1980-05,时政
谭震林会见贾马尔·拉蒂夫一行,1980-05-10,1980-05,时政
海德拉主席动身来华访问,1980-05-12,1980-05,时政
中国发射火箭在于对付霸权主义,1980-05-16,1980-05,时政
苏军不撤走卡尔迈勒就不能代表人民说话,1980-05-18,1980-05,时政
《非洲通史》第一卷出版,1980-05-23,1980-05,时政
突尼斯将不参加莫斯科奥运会,1980-05-28,1980-05,时政
我运载火箭试验海上舰船编队归来,1980-06-05,1980-06,时政
巴巴多斯总理启程来华访问,1980-06-10,1980-06,时政
陈慕华会见孟加拉科技合作代表团,1980-06-27,1980-06,时政
伊朗释放一名有病的美国人质,1980-07-12,1980-07,时政
有骨气的阿富汗爱国运动员,1980-07-13,1980-07,时政
日本增加对泰国贷款,1980-07-31,1980-07,时政
泰廊开府副府尹说泰人民随时准备捍卫国家,1980-08-05,1980-08,时政
东盟高级官员会议将在马尼拉召开,1980-08-15,1980-08,时政
中国展览会在日本金泽市闭幕,1980-08-25,1980-08,时政
阿游击队在潘杰谢尔谷地奋战25天大败苏军,1980-09-22,1980-09,时政
伊拉克提出结束冲突的三个条件,1980-09-26,1980-09,时政
柬埔寨争取民族生存必须迫使越南撤军,1980-09-28,1980-09,时政
萨努大使举行尼日利亚国庆招待会,1980-10-04,1980-10,时政
叙利亚留学生卡玛尔被依法判刑十五年,1980-10-07,1980-10,时政
侵柬越军内部接连发生火并,1980-10-11,1980-10,时政
批极左是山西当前思想战线重要任务,1980-10-24,1980-10,时政
日本重视发挥专家在治国中的作用,1980-10-24,1980-10,时政
巴孟将加强友好合作关系,1980-10-28,1980-10,时政
第一条苏伊士运河隧道通车,1980-10-28,1980-10,时政
泰国总理观看舞剧《丝路花雨》,1980-10-29,1980-10,时政
斯里兰卡总统总理分别接见我新闻代表团,1980-11-19,1980-11,时政
廖承志会见日本保育协会访华团,1980-11-20,1980-11,时政
南共联盟怎样实行党政分开的体制,1980-11-27,1980-11,时政
柬国民军袭击奥斯罗劳越军机场,1980-12-10,1980-12,时政
金日成主席要求水产部门加强科研和人材培养,1980-12-17,1980-12,时政
美如作出必要保证人质可在圣诞节前获释,1980-12-19,1980-12,时政
里根组阁为什么进行迟缓？,1980-12-20,1980-12,时政
挪威支持召开柬问题国际会议,1980-12-27,1980-12,时政
巴勒斯坦革命发起日,1980-12-31,1980-12,时政
