当好人民的警卫员  当好人民的勤务员广大公安人员决心为群众多办好事各地公安机关开展爱民月运动，进一步密切了警民关系,1964-02-12,1964-02,社会
读革命书籍  长革命志气  用革命思想武装农村青年,1964-03-02,1964-03,社会
山东城乡广种蓖麻,1964-03-11,1964-03,社会
活人碑社员石庚全在旧社会惨痛遭遇的见证,1964-05-16,1964-05,社会
襄樊棉织厂干部长期坚持参加劳动大有收获既是熟悉情况的生产组织者又是不褪本色的普通劳动者,1964-07-23,1964-07,社会
党组织经常深入农村逐户进行思想工作解决具体问题新民纸厂职工家属安居农村积极劳动,1964-08-23,1964-08,社会
西藏大批翻身农奴担任领导职务,1964-11-12,1964-11,社会
跟着猪、蛋旅行记——南京商业部门领导干部通过蹲点劳动改善了鲜活商品的经营,1964-11-13,1964-11,社会
徐庄公社总结经验教训批判靠天吃饭思想树立革命雄心  改造低洼农田各生产队发动群众，迅速行动，大兴水利，进行农田基本建设,1964-11-19,1964-11,社会
辽宁制成水田手扶动力中耕除草机,1964-12-05,1964-12,社会
太阳照在拉萨八角街,1964-12-08,1964-12,社会
